timestamp,service,cpu_usage,memory_usage,latency_ms,request_rate,error_rate
2026-03-01T11:38:00Z,database,28.95,54.79,59.22,171.38,0.0095
2026-03-01T11:38:00Z,cache,33.87,36.54,25.21,246.27,0.0067
2026-03-01T11:39:00Z,frontend,32.24,43.31,26.2,176.56,0.0034
2026-03-01T11:39:00Z,api_gateway,43.92,46.99,61.43,208.97,0.0032
2026-03-01T11:39:00Z,order_service,22.42,38.58,64.88,232.04,0.0068
2026-03-01T11:39:00Z,inventory_service,43.06,36.45,39.03,267.36,0.0035
2026-03-01T11:39:00Z,payment_service,26.02,52.49,66.53,209.9,0.0022
2026-03-01T11:39:00Z,database,44.46,38.62,64.96,259.63,0.0033
2026-03-01T11:39:00Z,cache,34.46,51.65,65.21,158.94,0.0087
2026-03-01T11:40:00Z,frontend,23.5,43.32,52.43,227.94,0.004
2026-03-01T11:40:00Z,api_gateway,23.38,48.51,44.8,173.81,0.0013
2026-03-01T11:40:00Z,order_service,41.99,53.14,74.58,203.32,0.0021
2026-03-01T11:40:00Z,inventory_service,32.1,43.37,42.89,236.34,0.0059
2026-03-01T11:40:00Z,payment_service,31.79,46.07,53.51,261.34,0.0021
2026-03-01T11:40:00Z,database,28.87,50.6,53.19,254.24,0.0026
2026-03-01T11:40:00Z,cache,39.91,49.7,55.51,169.98,0.0049
2026-03-01T11:41:00Z,frontend,30.48,46.99,50.69,150.97,0.0029
2026-03-01T11:41:00Z,api_gateway,27.14,49.69,26.2,291.22,0.0058
2026-03-01T11:41:00Z,order_service,31.79,36.83,56.28,211.1,0.0055
2026-03-01T11:41:00Z,inventory_service,42.41,38.93,26.13,236.57,0.0086
2026-03-01T11:41:00Z,payment_service,34.92,51.2,46.48,286.96,0.0075
2026-03-01T11:41:00Z,database,24.52,40.38,34.93,195.96,0.0025
2026-03-01T11:41:00Z,cache,34.7,43.53,55.77,163.17,0.0008
2026-03-01T11:42:00Z,frontend,32.95,39.28,39.16,271.78,0.004
2026-03-01T11:42:00Z,api_gateway,36.23,48.38,64.93,153.02,0.0093
2026-03-01T11:42:00Z,order_service,42.15,44.17,53.23,251.86,0.0066
2026-03-01T11:42:00Z,inventory_service,44.92,49.4,39.36,157.38,0.0088
2026-03-01T11:42:00Z,payment_service,42.43,40.12,36.03,278.87,0.0014
2026-03-01T11:42:00Z,database,36.87,39.78,62.9,196.89,0.0076
2026-03-01T11:42:00Z,cache,25.24,54.53,57.28,195.51,0.0093
2026-03-01T11:43:00Z,frontend,39.15,48.83,73.28,169.61,0.0039
2026-03-01T11:43:00Z,api_gateway,38.23,46.5,35.34,196.83,0.005
2026-03-01T11:43:00Z,order_service,36.13,49.9,36.61,190.37,0.0041
2026-03-01T11:43:00Z,inventory_service,39.58,53.19,43.51,284.55,0.0075
2026-03-01T11:43:00Z,payment_service,24.57,54.13,43.83,159.36,0.0034
2026-03-01T11:43:00Z,database,22.73,39.97,40.85,281.32,0.0081
2026-03-01T11:43:00Z,cache,41.47,52.14,63.23,253.55,0.0015
2026-03-01T11:44:00Z,frontend,37.06,41.63,50.03,226.59,0.0065
2026-03-01T11:44:00Z,api_gateway,27.8,51.05,68.07,292.86,0.0014
2026-03-01T11:44:00Z,order_service,36.56,50.04,65.6,196.94,0.0095
2026-03-01T11:44:00Z,inventory_service,23.29,49.1,62.1,187.85,0.0068
2026-03-01T11:44:00Z,payment_service,24.22,36.07,60.87,277.36,0.0048
2026-03-01T11:44:00Z,database,24.21,51.73,52.45,258.06,0.0019
2026-03-01T11:44:00Z,cache,35.11,44.22,66.44,256.41,0.0083
2026-03-01T11:45:00Z,frontend,40.97,48.42,59.85,281.89,0.0036
2026-03-01T11:45:00Z,api_gateway,22.81,43.16,69.32,294.21,0.0005
2026-03-01T11:45:00Z,order_service,35.78,40.41,37.44,194.74,0.0094
2026-03-01T11:45:00Z,inventory_service,29.83,37.79,25.54,296.37,0.0054
2026-03-01T11:45:00Z,payment_service,28.93,41.88,51.03,281.99,0.0044
2026-03-01T11:45:00Z,database,32.69,37.77,74.14,161.0,0.0025
2026-03-01T11:45:00Z,cache,34.88,43.3,46.11,179.36,0.0079
2026-03-01T11:46:00Z,frontend,36.22,43.38,47.9,262.82,0.0026
2026-03-01T11:46:00Z,api_gateway,28.02,46.92,74.79,288.1,0.0044
2026-03-01T11:46:00Z,order_service,21.37,39.08,45.93,150.03,0.0022
2026-03-01T11:46:00Z,inventory_service,41.1,49.85,33.39,160.14,0.0012
2026-03-01T11:46:00Z,payment_service,43.22,43.61,30.96,202.32,0.0051
2026-03-01T11:46:00Z,database,35.53,49.37,30.53,299.15,0.0004
2026-03-01T11:46:00Z,cache,21.35,38.8,26.95,270.36,0.0039
2026-03-01T11:47:00Z,frontend,31.1,48.51,50.44,279.91,0.0086
2026-03-01T11:47:00Z,api_gateway,39.45,44.21,74.44,298.03,0.0048
2026-03-01T11:47:00Z,order_service,26.22,45.77,74.61,164.61,0.0086
2026-03-01T11:47:00Z,inventory_service,28.64,35.14,45.17,272.83,0.0023
2026-03-01T11:47:00Z,payment_service,40.69,35.01,40.39,185.04,0.0024
2026-03-01T11:47:00Z,database,24.68,46.11,39.57,206.53,0.0042
2026-03-01T11:47:00Z,cache,42.63,44.86,41.51,293.01,0.0011
2026-03-01T11:48:00Z,frontend,27.44,40.96,41.02,267.47,0.0016
2026-03-01T11:48:00Z,api_gateway,35.87,37.48,28.53,178.52,0.0091
2026-03-01T11:48:00Z,order_service,33.62,36.56,72.77,278.95,0.0025
2026-03-01T11:48:00Z,inventory_service,41.35,35.26,50.59,290.22,0.0077
2026-03-01T11:48:00Z,payment_service,40.49,52.76,34.96,193.35,0.0028
2026-03-01T11:48:00Z,database,29.83,45.89,32.99,175.13,0.0069
2026-03-01T11:48:00Z,cache,32.58,50.93,61.97,173.37,0.0065
2026-03-01T11:49:00Z,frontend,22.19,42.55,45.68,191.1,0.0004
2026-03-01T11:49:00Z,api_gateway,43.84,42.05,27.16,208.83,0.0018
2026-03-01T11:49:00Z,order_service,23.53,50.27,30.43,207.24,0.0098
2026-03-01T11:49:00Z,inventory_service,28.56,47.55,34.6,290.71,0.0015
2026-03-01T11:49:00Z,payment_service,42.19,47.51,65.41,200.22,0.0007
2026-03-01T11:49:00Z,database,35.89,42.12,32.43,272.16,0.006
2026-03-01T11:49:00Z,cache,23.31,38.93,36.87,246.42,0.003
2026-03-01T11:50:00Z,frontend,37.4,42.25,66.2,220.36,0.002
2026-03-01T11:50:00Z,api_gateway,24.5,37.2,69.18,252.58,0.0034
2026-03-01T11:50:00Z,order_service,37.25,41.32,27.79,186.12,0.0061
2026-03-01T11:50:00Z,inventory_service,22.01,37.94,39.9,286.62,0.0009
2026-03-01T11:50:00Z,payment_service,32.1,37.46,40.38,174.25,0.0093
2026-03-01T11:50:00Z,database,25.14,49.83,52.33,233.1,0.0088
2026-03-01T11:50:00Z,cache,24.89,38.32,70.82,205.81,0.0033
2026-03-01T11:51:00Z,frontend,28.47,54.04,61.9,282.13,0.006
2026-03-01T11:51:00Z,api_gateway,26.43,44.3,36.35,287.88,0.0074
2026-03-01T11:51:00Z,order_service,28.55,54.23,47.24,202.75,0.0049
2026-03-01T11:51:00Z,inventory_service,34.22,50.24,65.59,215.05,0.0034
2026-03-01T11:51:00Z,payment_service,29.08,50.88,72.05,261.24,0.0062
2026-03-01T11:51:00Z,database,41.13,42.9,27.56,251.06,0.004
2026-03-01T11:51:00Z,cache,38.72,42.14,56.74,262.41,0.0019
2026-03-01T11:52:00Z,frontend,25.1,40.84,62.43,182.4,0.0048
2026-03-01T11:52:00Z,api_gateway,37.88,54.14,46.36,284.69,0.0048
2026-03-01T11:52:00Z,order_service,37.68,40.04,47.34,180.9,0.0012
2026-03-01T11:52:00Z,inventory_service,20.98,54.55,37.12,275.86,0.0066
2026-03-01T11:52:00Z,payment_service,23.83,49.56,55.01,265.46,0.0073
2026-03-01T11:52:00Z,database,34.34,41.83,57.42,284.61,0.0007
2026-03-01T11:52:00Z,cache,28.2,51.31,54.87,221.02,0.0039
2026-03-01T11:53:00Z,frontend,28.5,52.39,29.41,277.13,0.0078
2026-03-01T11:53:00Z,api_gateway,30.76,38.31,60.33,245.3,0.0054
2026-03-01T11:53:00Z,order_service,25.29,35.83,41.1,278.69,0.0056
2026-03-01T11:53:00Z,inventory_service,30.88,54.06,60.96,229.14,0.0093
2026-03-01T11:53:00Z,payment_service,21.32,49.52,31.07,229.87,0.003
2026-03-01T11:53:00Z,database,35.01,38.33,43.99,295.47,0.0062
2026-03-01T11:53:00Z,cache,43.07,50.24,54.59,250.0,0.0019
2026-03-01T11:54:00Z,frontend,35.06,44.8,51.43,227.9,0.0033
2026-03-01T11:54:00Z,api_gateway,40.13,38.72,29.25,248.75,0.0044
2026-03-01T11:54:00Z,order_service,26.92,46.16,42.35,288.4,0.0093
2026-03-01T11:54:00Z,inventory_service,28.2,49.74,26.84,200.45,0.0047
2026-03-01T11:54:00Z,payment_service,20.3,46.06,62.03,162.81,0.0049
2026-03-01T11:54:00Z,database,32.95,47.28,36.83,214.37,0.0048
2026-03-01T11:54:00Z,cache,22.65,51.75,36.99,225.74,0.0019
2026-03-01T11:55:00Z,frontend,21.55,46.54,30.96,157.91,0.0004
2026-03-01T11:55:00Z,api_gateway,22.95,35.9,46.89,189.36,0.0084
2026-03-01T11:55:00Z,order_service,21.0,43.98,53.88,199.86,0.0057
2026-03-01T11:55:00Z,inventory_service,22.67,42.34,29.97,294.94,0.0077
2026-03-01T11:55:00Z,payment_service,41.63,47.02,60.04,244.62,0.0029
2026-03-01T11:55:00Z,database,32.05,50.16,39.1,288.7,0.0032
2026-03-01T11:55:00Z,cache,32.14,53.26,55.52,187.46,0.0055
2026-03-01T11:56:00Z,frontend,41.3,46.18,50.74,152.4,0.001
2026-03-01T11:56:00Z,api_gateway,29.42,47.06,28.99,289.89,0.0068
2026-03-01T11:56:00Z,order_service,23.15,46.63,63.32,281.98,0.0041
2026-03-01T11:56:00Z,inventory_service,42.48,47.47,31.56,180.27,0.0031
2026-03-01T11:56:00Z,payment_service,39.01,48.53,40.05,263.47,0.0018
2026-03-01T11:56:00Z,database,25.64,47.33,27.02,220.28,0.0033
2026-03-01T11:56:00Z,cache,44.62,39.18,31.52,265.36,0.002
2026-03-01T11:57:00Z,frontend,34.14,35.42,26.72,272.5,0.0045
2026-03-01T11:57:00Z,api_gateway,22.17,45.77,70.66,274.43,0.0039
2026-03-01T11:57:00Z,order_service,43.38,50.03,72.07,204.51,0.0068
2026-03-01T11:57:00Z,inventory_service,26.89,41.64,60.04,289.41,0.0077
2026-03-01T11:57:00Z,payment_service,39.95,49.77,28.19,192.41,0.0039
2026-03-01T11:57:00Z,database,44.57,47.86,60.88,206.58,0.0098
2026-03-01T11:57:00Z,cache,30.86,52.39,34.03,182.82,0.0095
2026-03-01T11:58:00Z,frontend,38.9,42.88,55.41,261.36,0.0044
2026-03-01T11:58:00Z,api_gateway,21.46,41.0,48.72,203.22,0.0017
2026-03-01T11:58:00Z,order_service,21.43,46.67,69.22,239.67,0.0015
2026-03-01T11:58:00Z,inventory_service,30.48,49.02,45.54,151.1,0.005
2026-03-01T11:58:00Z,payment_service,36.53,35.77,43.41,213.11,0.0098
2026-03-01T11:58:00Z,database,42.75,49.35,54.1,279.65,0.008
2026-03-01T11:58:00Z,cache,31.88,42.72,73.34,162.48,0.007
2026-03-01T11:59:00Z,frontend,32.01,36.38,52.49,281.66,0.0042
2026-03-01T11:59:00Z,api_gateway,40.66,46.15,27.73,226.89,0.0097
2026-03-01T11:59:00Z,order_service,31.74,52.16,40.25,169.36,0.0019
2026-03-01T11:59:00Z,inventory_service,39.5,44.43,36.37,199.91,0.0017
2026-03-01T11:59:00Z,payment_service,28.58,54.76,49.26,283.67,0.0018
2026-03-01T11:59:00Z,database,37.74,54.67,27.51,258.07,0.001
2026-03-01T11:59:00Z,cache,24.61,35.79,26.09,170.17,0.0077
